"customer_id","first_name","last_name","email","phone_number","date_of_birth","address","city","state","zip_code"
"C230","Nehemiah","Hancock","nehemiah.hancock@example.com","(300) 589-5820","1995-12-31","1821 Lexington Ave","New York","New York","10003"
"C231","Elliana","Villanueva","elliana.villanueva@example.com","(794) 894-9401","1975-02-16","2169 5th Ave","New York","New York","10005"
"C232","Essence","Schwartz","essence.schwartz@example.com","(221) 265-5957","1992-05-08","6041 Main St","New York","New York","10005"
"C233","Ryker","Cox","ryker.cox@example.com","(464) 274-8034","1982-02-21","8408 Broadway","New York","New York","10004"
"C234","Averi","Stevenson","averi.stevenson@example.com","(795) 773-4496","1964-12-21","1849 Madison Ave","New York","New York","10001"
"C235","Katherine","Russo","katherine.russo@example.com","(679) 726-7966","1989-09-16","6398 5th Ave","New York","New York","10005"
"C236","Aydan","Robbins","aydan.robbins@example.com","(649) 771-6162","1968-05-16","4665 Lexington Ave","New York","New York","10002"
"C237","Heaven","Walls","heaven.walls@example.com","(452) 995-6782","1996-05-25","5137 Broadway","New York","New York","10005"
"C238","Bobby","Chung","bobby.chung@example.com","(306) 496-5818","1964-10-05","4860 Main St","New York","New York","10002"
"C239","Maximus","Fields","maximus.fields@example.com","(657) 620-8434","1973-01-23","9014 Lexington Ave","Trenton","New Jersey","7002"
"C240","Orion","Ochoa","orion.ochoa@example.com","(356) 398-7673","2001-09-25","2629 Madison Ave","New York","New York","10004"
"C241","Halle","Boyd","halle.boyd@example.com","(575) 621-1066","1976-01-13","2370 Main St","New York","New York","10001"
"C242","Lindsey","Rocha","lindsey.rocha@example.com","(204) 614-9866","1991-09-08","9022 Lexington Ave","Jersey City","New Jersey","7002"
"C243","Carsen","Wheeler","carsen.wheeler@example.com","(730) 557-1261","1996-09-06","2314 5th Ave","Newark","New Jersey","7002"
"C244","Amir","Melendez","amir.melendez@example.com","(580) 591-5840","1998-03-28","3305 Main St","New York","New York","10001"
"C245","Monique","Buckley","monique.buckley@example.com","(692) 551-2636","1998-05-03","8870 Broadway","New York","New York","10005"
"C246","Clark","Blanchard","clark.blanchard@example.com","(652) 287-5414","1985-01-28","3788 Lexington Ave","Trenton","New Jersey","7001"
"C247","Gabriel","Pearson","gabriel.pearson@example.com","(424) 642-4537","1988-05-12","5601 Main St","New York","New York","10005"
"C248","Skyler","Blankenship","skyler.blankenship@example.com","(361) 714-9682","1997-05-30","6903 Lexington Ave","New York","New York","10003"
"C249","Jordan","Davis","jordan.davis@example.com","(272) 370-6921","1968-11-14","5019 Madison Ave","New York","New York","10003"
"C250","Gabriel","Kirk","gabriel.kirk@example.com","(810) 485-8424","1974-01-03","3683 5th Ave","New York","New York","10004"
"C251","Aron","Ali","aron.ali@example.com","(786) 676-8261","1961-04-03","2148 Madison Ave","New York","New York","10001"
"C252","Kayden","Soto","kayden.soto@example.com","(487) 813-5889","1971-03-21","1511 Madison Ave","New York","New York","10001"
"C253","Micaela","Conner","micaela.conner@example.com","(921) 644-8585","2001-08-01","8924 Madison Ave","New York","New York","10002"
"C254","Arthur","Mitchell","arthur.mitchell@example.com","(307) 321-3372","1970-04-20","3288 Broadway","New York","New York","10004"
"C255","Deven","Morse","deven.morse@example.com","(904) 777-6046","1978-07-23","112 Madison Ave","New York","New York","10002"
"C256","George","Villegas","george.villegas@example.com","(360) 768-6528","1969-08-26","581 Main St","New York","New York","10004"
"C257","Arielle","Potts","arielle.potts@example.com","(908) 624-7552","1994-07-07","3124 Broadway","New York","New York","10002"
"C258","Junior","Bridges","junior.bridges@example.com","(205) 631-5995","1991-01-05","4453 Madison Ave","New York","New York","10001"
"C259","Heath","Hodges","heath.hodges@example.com","(353) 313-3053","1972-04-03","5223 5th Ave","New York","New York","10003"
"C260","Gabriella","Warner","gabriella.warner@example.com","(835) 417-3169","1981-12-28","356 Main St","New York","New York","10004"
"C261","Ryan","Tate","ryan.tate@example.com","(437) 212-3030","1996-05-06","4000 Lexington Ave","New York","New York","10005"
"C262","Gavyn","Riggs","gavyn.riggs@example.com","(331) 726-5647","1960-06-26","253 Lexington Ave","New York","New York","10004"
"C263","Giancarlo","Cross","giancarlo.cross@example.com","(869) 772-8575","1969-07-27","79 Broadway","New York","New York","10003"
"C264","Cristal","Bradshaw","cristal.bradshaw@example.com","(501) 551-7490","1970-10-29","3011 Lexington Ave","New York","New York","10002"
"C265","Guadalupe","Burke","guadalupe.burke@example.com","(689) 567-4653","1982-02-20","2274 5th Ave","New York","New York","10003"
"C266","Elisa","Henry","elisa.henry@example.com","(499) 841-6202","1981-04-19","8036 5th Ave","New York","New York","10004"
"C267","Kale","Fischer","kale.fischer@example.com","(440) 990-7065","1973-06-26","8930 Lexington Ave","New York","New York","10003"
"C268","Ivan","Wright","ivan.wright@example.com","(297) 798-1001","1968-10-18","7365 Main St","New York","New York","10002"
"C269","Nayeli","Hood","nayeli.hood@example.com","(626) 282-9291","1986-05-05","6709 Lexington Ave","New York","New York","10004"
"C270","Marilyn","Smith","marilyn.smith@example.com","(869) 407-2544","1973-11-19","7009 Madison Ave","New York","New York","10005"
"C271","Zoie","Rowland","zoie.rowland@example.com","(817) 818-1084","1999-07-24","4255 Broadway","New York","New York","10004"
"C272","Ramiro","Savage","ramiro.savage@example.com","(545) 315-7023","1981-07-15","3075 5th Ave","New York","New York","10005"
"C273","Karma","Koch","karma.koch@example.com","(625) 881-4799","1963-02-12","5186 Main St","Trenton","New Jersey","7005"
"C274","Jacqueline","Hendrix","jacqueline.hendrix@example.com","(593) 285-9028","1989-12-14","6228 Madison Ave","New York","New York","10005"
"C275","Kaitlin","Barker","kaitlin.barker@example.com","(332) 404-9462","1980-01-12","4497 5th Ave","New York","New York","10004"
"C276","Jessie","Smith","jessie.smith@example.com","(713) 483-4504","2000-07-29","162 Madison Ave","New York","New York","10002"
"C277","Hezekiah","Cummings","hezekiah.cummings@example.com","(884) 777-1978","1995-01-30","9936 5th Ave","New York","New York","10002"
"C278","Brody","House","brody.house@example.com","(365) 913-9378","2000-10-20","4797 5th Ave","New York","New York","10005"
"C279","Aaliyah","Watts","aaliyah.watts@example.com","(848) 741-2495","1978-08-13","4044 Lexington Ave","New York","New York","10005"
"C280","Ashton","Larsen","ashton.larsen@example.com","(787) 861-7060","1977-07-05","729 5th Ave","Trenton","New Jersey","7002"
"C281","Ramon","Schultz","ramon.schultz@example.com","(213) 928-6687","1995-12-05","4923 Main St","New York","New York","10001"
"C282","Maxim","Houston","maxim.houston@example.com","(540) 839-1456","1976-08-22","1584 Main St","New York","New York","10001"
"C283","Deanna","Sellers","deanna.sellers@example.com","(415) 436-2156","1980-05-28","6103 Lexington Ave","New York","New York","10001"
"C284","Frankie","Figueroa","frankie.figueroa@example.com","(986) 556-2839","1989-07-22","572 Main St","Hoboken","New Jersey","7003"
"C285","Bentley","Rush","bentley.rush@example.com","(281) 782-9730","1975-06-09","1238 5th Ave","New York","New York","10003"
"C286","Alexia","Pham","alexia.pham@example.com","(322) 292-1184","2001-11-12","8783 Main St","New York","New York","10002"
"C287","Roselyn","Roberts","roselyn.roberts@example.com","(592) 799-8562","1967-11-30","5582 Main St","New York","New York","10003"
"C288","Ayden","Chambers","ayden.chambers@example.com","(998) 551-3284","1997-06-22","2783 Lexington Ave","New York","New York","10004"
"C289","Kaitlynn","Serrano","kaitlynn.serrano@example.com","(436) 716-7713","1982-07-23","8961 Lexington Ave","New York","New York","10002"
"C290","Jefferson","White","jefferson.white@example.com","(936) 686-6566","1997-09-01","2296 Madison Ave","New York","New York","10003"
"C291","Sophie","Zavala","sophie.zavala@example.com","(731) 458-9951","1997-06-02","8140 Broadway","New York","New York","10004"
"C292","Amya","Grant","amya.grant@example.com","(783) 327-3278","1961-09-05","5007 Lexington Ave","New York","New York","10003"
"C293","Jaydan","Neal","jaydan.neal@example.com","(510) 856-9920","1974-07-20","7660 Broadway","New York","New York","10004"
"C294","Amiyah","Ramirez","amiyah.ramirez@example.com","(838) 625-7894","1960-10-31","3549 Madison Ave","New York","New York","10004"
"C295","Kai","Holt","kai.holt@example.com","(596) 782-9772","2002-05-22","6748 Madison Ave","New York","New York","10003"
"C296","Brendon","Wilson","brendon.wilson@example.com","(575) 433-6377","1977-10-21","9363 5th Ave","New York","New York","10002"
"C297","Nancy","Short","nancy.short@example.com","(352) 369-4135","1967-10-20","1080 Madison Ave","New York","New York","10005"
"C771","Juan","Gonzalez","juan.gonzalez@example.com","(610) 536-4317","1990-03-02","5112 5th Ave","New York","New York","10002"
"C298","Isabella","Wilkins","isabella.wilkins@example.com","(223) 785-7617","2000-09-12","7100 Main St","New York","New York","10002"
"C299","Mayra","Moss","mayra.moss@example.com","(563) 599-8071","1975-06-19","406 Main St","New York","New York","10002"
"C300","Maria","Gonzalez","maria.gonzalez@example.com","(220) 298-2957","1974-01-01","4600 Madison Ave","New York","New York","10001"
"C301","Jumil","Turpin","jumil.turpin@example.com","(279) 829-9108","1995-03-30","8289 Lexington Ave","New York","New York","10005"
"C302","Ann","Daniele","ann.daniele@example.com","(949) 717-1939","1991-03-01","8554 Main St","New York","New York","10004"
"C303","Joe","South","joe.south@example.com","(656) 448-3289","1967-10-28","6331 Lexington Ave","New York","New York","10004"
"C304","Sarah","Warfield","sarah.warfield@example.com","(458) 982-2186","1979-11-06","166 5th Ave","New York","New York","10004"
"C305","Alejandro","Bacong","alejandro.bacong@example.com","(748) 869-2760","1966-06-20","1024 Broadway","New York","New York","10003"
"C306","Jyoti","Lajiri","jyoti.lajiri@example.com","(393) 961-8030","1988-09-30","7846 Broadway","New York","New York","10004"
"C307","Neville","Tredinnick","neville.tredinnick@example.com","(768) 511-1074","1975-08-06","4887 Madison Ave","New York","New York","10005"
"C308","Anthony","Cisco","anthony.cisco@example.com","(985) 643-9338","2000-11-27","5990 Madison Ave","New York","New York","10001"
"C309","Linda","Dolan","linda.dolan@example.com","(652) 478-4454","1984-05-09","9264 5th Ave","New York","New York","10001"
"C310","Carlos","Merlos","carlos.merlos@example.com","(308) 619-3116","1966-02-21","54 Broadway","Paterson","New Jersey","7004"
"C311","Anita","Shepard","anita.shepard@example.com","(533) 319-9468","1972-06-10","6254 5th Ave","New York","New York","10005"
"C312","Jeremiah","Semizoglou","jeremiah.semizoglou@example.com","(360) 418-9968","1977-10-13","8233 Madison Ave","New York","New York","10005"
"C313","Katrina","Lambert","katrina.lambert@example.com","(983) 393-1137","2003-05-12","3039 Madison Ave","New York","New York","10001"
"C314","Alexzander","Pope","alexzander.pope@example.com","(779) 364-8831","2001-01-30","7250 Madison Ave","New York","New York","10002"
"C315","Derek","Holmes","derek.holmes@example.com","(964) 928-2366","1997-10-21","6556 5th Ave","New York","New York","10002"
"C316","Danika","Deleon","danika.deleon@example.com","(277) 899-8195","1984-08-08","3767 Main St","New York","New York","10002"
"C317","Sabrina","Durham","sabrina.durham@example.com","(858) 970-5719","1963-07-22","6629 Lexington Ave","New York","New York","10001"
"C318","Frankie","Carrillo","frankie.carrillo@example.com","(980) 267-3017","1968-11-09","7150 5th Ave","New York","New York","10002"
"C319","Jaqueline","Pittman","jaqueline.pittman@example.com","(288) 555-6340","1988-11-27","8268 5th Ave","New York","New York","10003"
"C320","Mariana","Glass","mariana.glass@example.com","(808) 700-9885","1971-10-17","8239 Madison Ave","New York","New York","10005"
"C321","Payton","Cross","payton.cross@example.com","(233) 359-6284","1996-09-12","4186 Lexington Ave","New York","New York","10003"
"C322","Monique","Pierce","monique.pierce@example.com","(513) 340-1331","2002-02-01","7321 5th Ave","New York","New York","10003"
"C323","Axel","Higgins","axel.higgins@example.com","(460) 748-5688","1965-12-16","4430 Lexington Ave","New York","New York","10003"
"C324","Mia","Cowan","mia.cowan@example.com","(517) 960-9657","1982-03-28","5683 Madison Ave","New York","New York","10005"
"C325","Tanya","Leonard","tanya.leonard@example.com","(986) 303-7589","1994-03-26","985 Lexington Ave","Jersey City","New Jersey","7001"
"C326","Meadow","Boyer","meadow.boyer@example.com","(974) 377-2611","1960-12-13","665 Broadway","New York","New York","10004"
"C327","Paris","Simpson","paris.simpson@example.com","(775) 952-5119","2004-07-07","1544 Madison Ave","New York","New York","10001"
"C328","Kyla","Durham","kyla.durham@example.com","(341) 232-2210","1993-11-05","2088 5th Ave","New York","New York","10004"
"C329","Edgar","Underwood","edgar.underwood@example.com","(863) 706-6249","1997-09-26","3496 Main St","New York","New York","10001"
"C330","Jaiden","Underwood","jaiden.underwood@example.com","(546) 603-4259","1985-04-09","1155 Main St","Newark","New Jersey","7001"
"C331","Gilbert","Klein","gilbert.klein@example.com","(556) 460-2290","1966-06-11","2548 5th Ave","New York","New York","10004"
"C332","Nathaly","Huffman","nathaly.huffman@example.com","(913) 738-3811","2004-11-20","3078 Broadway","New York","New York","10002"
"C333","Nancy","Clay","nancy.clay@example.com","(363) 490-4791","1972-03-15","6994 Broadway","New York","New York","10001"
"C334","Kylie","Cantrell","kylie.cantrell@example.com","(605) 896-4243","1976-10-28","1130 Madison Ave","New York","New York","10004"
"C335","Vance","Marquez","vance.marquez@example.com","(789) 520-7655","2005-05-09","588 Main St","New York","New York","10001"
"C336","Dante","Wyatt","dante.wyatt@example.com","(976) 646-8116","1978-11-07","9781 Main St","New York","New York","10004"
"C337","Rey","Monroe","rey.monroe@example.com","(421) 679-7462","2005-03-31","1553 Lexington Ave","New York","New York","10001"
"C338","Jayden","Mckee","jayden.mckee@example.com","(769) 978-4256","1972-06-30","7803 Lexington Ave","New York","New York","10002"
"C339","Brady","Yoder","brady.yoder@example.com","(394) 205-3805","1963-06-01","3546 Broadway","New York","New York","10003"
"C340","Darwin","Allen","darwin.allen@example.com","(546) 826-9470","2001-01-15","7434 5th Ave","New York","New York","10001"
"C341","Jasper","Harrison","jasper.harrison@example.com","(433) 749-1587","1984-06-06","2247 Madison Ave","New York","New York","10002"
"C342","Bailey","Humphrey","bailey.humphrey@example.com","(296) 788-2674","1963-06-20","2964 5th Ave","New York","New York","10004"
